Date;Package Name;Country;Current Device Installs;Daily Device Installs;Daily Device Uninstalls;Daily Device Upgrades;Current User Installs;Total User Installs;Daily User Installs;Daily User Uninstalls
02.03.2016;com.ichi2.anki;MX;3858;16;13;2;3384;11595;12;11
02.03.2016;com.ichi2.anki;MY;2291;5;5;0;2014;7048;4;5
02.03.2016;com.ichi2.anki;MZ;47;0;0;0;42;127;0;0
02.03.2016;com.ichi2.anki;NA;34;2;1;0;29;96;2;1
02.03.2016;com.ichi2.anki;NC;41;0;0;0;36;63;0;0
02.03.2016;com.ichi2.anki;NE;10;0;0;0;8;35;0;0
02.03.2016;com.ichi2.anki;NG;420;1;1;1;376;1018;1;1
02.03.2016;com.ichi2.anki;NI;105;0;0;0;87;254;0;0
02.03.2016;com.ichi2.anki;NL;7943;26;12;4;6709;16157;17;11
02.03.2016;com.ichi2.anki;NO;4423;9;2;2;3563;6724;4;1
02.03.2016;com.ichi2.anki;NP;312;0;0;0;284;1045;0;0
02.03.2016;com.ichi2.anki;NZ;3461;13;5;3;2910;6714;10;5
02.03.2016;com.ichi2.anki;OM;286;0;2;0;263;788;0;1
02.03.2016;com.ichi2.anki;PA;230;0;0;0;204;577;0;0
02.03.2016;com.ichi2.anki;PE;832;2;1;1;719;2336;1;1
02.03.2016;com.ichi2.anki;PF;30;0;0;0;25;68;0;0
02.03.2016;com.ichi2.anki;PG;45;0;0;0;33;62;0;0
02.03.2016;com.ichi2.anki;PH;3939;14;18;1;3480;11320;13;17
02.03.2016;com.ichi2.anki;PK;1016;5;3;1;960;3827;4;3
02.03.2016;com.ichi2.anki;PL;29473;89;58;12;25457;58809;68;54
02.03.2016;com.ichi2.anki;PM;1;0;0;0;1;4;0;0
02.03.2016;com.ichi2.anki;PR;152;1;0;0;124;441;1;0
02.03.2016;com.ichi2.anki;PS;21;0;0;0;20;100;0;0
02.03.2016;com.ichi2.anki;PT;1462;6;2;1;1275;3711;6;2
02.03.2016;com.ichi2.anki;PW;5;0;0;0;4;7;0;0
02.03.2016;com.ichi2.anki;PY;132;1;0;0;117;461;1;0
02.03.2016;com.ichi2.anki;QA;308;0;0;0;261;710;0;0
02.03.2016;com.ichi2.anki;RE;154;0;0;0;129;294;0;0
02.03.2016;com.ichi2.anki;RO;1720;6;3;2;1485;4603;6;3
02.03.2016;com.ichi2.anki;RS;1099;3;1;1;993;3127;2;1
02.03.2016;com.ichi2.anki;RU;32617;103;87;16;28682;80280;89;83
02.03.2016;com.ichi2.anki;RW;53;0;1;0;41;87;0;1
02.03.2016;com.ichi2.anki;SA;2100;12;8;0;1949;5860;11;8
02.03.2016;com.ichi2.anki;SB;5;0;0;0;4;5;0;0
02.03.2016;com.ichi2.anki;SC;14;0;0;0;14;24;0;0
02.03.2016;com.ichi2.anki;SD;54;0;0;0;47;109;0;0
02.03.2016;com.ichi2.anki;SE;8402;16;9;4;6870;13536;11;6
02.03.2016;com.ichi2.anki;SG;4074;8;4;3;3400;8361;5;4
02.03.2016;com.ichi2.anki;SH;1;0;0;0;1;2;0;0
02.03.2016;com.ichi2.anki;SI;895;1;3;0;773;1863;1;3
02.03.2016;com.ichi2.anki;SJ;2;0;0;0;2;2;0;0
02.03.2016;com.ichi2.anki;SK;1791;4;3;0;1548;3496;4;3
02.03.2016;com.ichi2.anki;SL;12;0;0;0;10;23;0;0
02.03.2016;com.ichi2.anki;SM;1;0;0;0;1;3;0;0
02.03.2016;com.ichi2.anki;SN;53;0;0;0;44;226;0;0
02.03.2016;com.ichi2.anki;SO;13;0;0;0;12;47;0;0
02.03.2016;com.ichi2.anki;SR;21;0;0;0;16;64;0;0
02.03.2016;com.ichi2.anki;SS;8;0;0;0;8;13;0;0
02.03.2016;com.ichi2.anki;ST;3;0;0;0;3;4;0;0
02.03.2016;com.ichi2.anki;SV;122;0;0;0;108;396;0;0
02.03.2016;com.ichi2.anki;SX;27;0;0;0;22;31;0;0
02.03.2016;com.ichi2.anki;SY;26;0;1;0;23;66;0;1
02.03.2016;com.ichi2.anki;SZ;12;0;0;0;9;13;0;0
02.03.2016;com.ichi2.anki;TC;0;0;0;0;0;2;0;0
02.03.2016;com.ichi2.anki;TD;7;0;0;0;5;16;0;0
02.03.2016;com.ichi2.anki;TG;9;0;0;0;7;47;0;0
02.03.2016;com.ichi2.anki;TH;4144;16;8;2;3586;10743;12;8
02.03.2016;com.ichi2.anki;TJ;77;0;0;1;67;244;0;0
02.03.2016;com.ichi2.anki;TL;22;0;0;0;18;31;0;0
02.03.2016;com.ichi2.anki;TM;34;0;0;0;34;109;0;0
02.03.2016;com.ichi2.anki;TN;182;0;1;0;162;646;0;1
02.03.2016;com.ichi2.anki;TO;3;0;0;0;2;3;0;0
02.03.2016;com.ichi2.anki;TR;4159;23;19;0;3777;14565;21;19
02.03.2016;com.ichi2.anki;TT;179;1;0;0;163;502;1;0
02.03.2016;com.ichi2.anki;TW;16735;60;40;8;14729;44914;50;39
02.03.2016;com.ichi2.anki;TZ;137;0;1;0;114;293;0;1
02.03.2016;com.ichi2.anki;UA;9952;48;33;3;8942;27317;42;31
02.03.2016;com.ichi2.anki;UG;66;0;0;1;56;168;0;0
02.03.2016;com.ichi2.anki;US;183667;347;200;72;146197;348592;227;164
02.03.2016;com.ichi2.anki;UY;164;0;1;0;140;421;0;1
02.03.2016;com.ichi2.anki;UZ;327;1;2;0;306;1045;1;2
02.03.2016;com.ichi2.anki;VC;28;0;0;0;19;43;0;0
02.03.2016;com.ichi2.anki;VE;507;0;1;1;445;1525;0;1
02.03.2016;com.ichi2.anki;VG;0;0;0;0;0;4;0;0
02.03.2016;com.ichi2.anki;VI;5;0;0;0;5;9;0;0
02.03.2016;com.ichi2.anki;VN;6634;38;47;3;6166;22565;31;42
02.03.2016;com.ichi2.anki;VU;4;0;0;0;4;8;0;0
02.03.2016;com.ichi2.anki;WS;9;0;0;0;8;12;0;0
02.03.2016;com.ichi2.anki;YE;114;0;1;0;106;322;1;1
02.03.2016;com.ichi2.anki;YT;5;0;0;0;5;11;0;0
02.03.2016;com.ichi2.anki;ZA;2109;2;2;1;1788;4471;2;2
02.03.2016;com.ichi2.anki;ZM;45;0;0;0;35;104;0;0
02.03.2016;com.ichi2.anki;ZW;69;0;0;0;60;208;0;0
02.03.2016;com.ichi2.anki;;400;0;0;1;310;988;0;0
02.03.2016;com.ichi2.anki;;0;0;0;0;0;237118;1;2
03.03.2016;com.ichi2.anki;AD;20;0;0;1;16;33;0;0
03.03.2016;com.ichi2.anki;AE;1206;7;5;1;1042;2853;6;5
03.03.2016;com.ichi2.anki;AF;108;0;0;0;91;250;0;0
03.03.2016;com.ichi2.anki;AG;38;0;0;0;28;67;0;0
03.03.2016;com.ichi2.anki;AI;2;0;0;0;1;7;0;0
03.03.2016;com.ichi2.anki;AL;88;0;0;0;77;296;0;0
03.03.2016;com.ichi2.anki;AM;106;2;0;0;100;376;2;0
03.03.2016;com.ichi2.anki;AN;53;0;0;0;44;91;0;0
03.03.2016;com.ichi2.anki;AO;57;0;0;0;49;157;0;0
03.03.2016;com.ichi2.anki;AR;1358;6;6;1;1181;4446;5;6
03.03.2016;com.ichi2.anki;AS;4;0;0;0;2;4;0;0
03.03.2016;com.ichi2.anki;AT;12506;31;18;6;10037;20604;21;14
03.03.2016;com.ichi2.anki;AU;20387;42;28;13;16585;33235;35;22
03.03.2016;com.ichi2.anki;AW;18;0;1;0;16;62;0;1
03.03.2016;com.ichi2.anki;AX;1;0;0;0;1;1;0;0
03.03.2016;com.ichi2.anki;AZ;268;1;1;0;255;1017;1;1
03.03.2016;com.ichi2.anki;BA;269;1;0;0;241;1110;1;0
03.03.2016;com.ichi2.anki;BB;31;0;0;0;30;92;0;0
03.03.2016;com.ichi2.anki;BD;323;1;0;0;291;1188;1;0
03.03.2016;com.ichi2.anki;BE;5098;9;8;1;4236;9663;7;7
03.03.2016;com.ichi2.anki;BF;21;0;0;0;17;71;0;0
03.03.2016;com.ichi2.anki;BG;1094;6;4;0;984;2509;5;4
03.03.2016;com.ichi2.anki;BH;157;0;1;0;133;383;0;1
03.03.2016;com.ichi2.anki;BI;5;0;0;0;5;14;0;0
03.03.2016;com.ichi2.anki;BJ;22;0;0;0;18;83;0;0
03.03.2016;com.ichi2.anki;BM;20;0;0;0;14;30;0;0
03.03.2016;com.ichi2.anki;BN;59;0;0;0;54;192;0;0
03.03.2016;com.ichi2.anki;BO;276;7;0;0;245;725;7;0
03.03.2016;com.ichi2.anki;BR;35476;461;220;17;32155;86807;430;211
03.03.2016;com.ichi2.anki;BS;63;0;0;0;52;134;0;0
03.03.2016;com.ichi2.anki;BT;8;0;0;0;7;27;0;0
03.03.2016;com.ichi2.anki;BW;21;0;0;0;15;64;0;0
03.03.2016;com.ichi2.anki;BY;2378;7;9;0;2148;6113;5;9
03.03.2016;com.ichi2.anki;BZ;30;0;0;0;26;65;0;0
03.03.2016;com.ichi2.anki;CA;21944;38;43;9;18375;40405;28;34
03.03.2016;com.ichi2.anki;CD;39;0;0;0;26;97;0;0
03.03.2016;com.ichi2.anki;CF;1;0;0;0;1;1;0;0
03.03.2016;com.ichi2.anki;CG;14;0;0;0;12;35;0;0
03.03.2016;com.ichi2.anki;CH;12922;25;12;2;10260;22380;18;9
03.03.2016;com.ichi2.anki;CI;63;0;0;0;53;216;0;0
03.03.2016;com.ichi2.anki;CK;1;0;0;0;0;4;0;0
03.03.2016;com.ichi2.anki;CL;1193;6;4;0;1020;3316;5;4
03.03.2016;com.ichi2.anki;CM;45;0;0;0;39;145;0;0
03.03.2016;com.ichi2.anki;CN;6481;17;5;0;5196;13431;14;5
03.03.2016;com.ichi2.anki;CO;1893;9;2;1;1680;6290;8;2
03.03.2016;com.ichi2.anki;CR;411;2;1;0;347;1123;1;1
03.03.2016;com.ichi2.anki;CU;32;0;0;0;21;41;0;0
03.03.2016;com.ichi2.anki;CV;11;0;0;0;10;25;0;0
03.03.2016;com.ichi2.anki;CW;16;0;0;0;14;23;0;0
03.03.2016;com.ichi2.anki;CY;176;1;0;0;155;447;0;0
03.03.2016;com.ichi2.anki;CZ;9843;32;26;6;8378;19265;21;23
03.03.2016;com.ichi2.anki;DE;91086;211;148;49;75618;179099;169;132
03.03.2016;com.ichi2.anki;DJ;12;0;0;0;10;29;0;0
03.03.2016;com.ichi2.anki;DK;2285;4;5;0;1877;4112;3;4
03.03.2016;com.ichi2.anki;DM;46;0;0;0;35;64;0;0
03.03.2016;com.ichi2.anki;DO;355;2;2;0;298;910;1;2
03.03.2016;com.ichi2.anki;DZ;407;2;2;2;370;1747;2;1
03.03.2016;com.ichi2.anki;EC;318;2;0;0;279;954;2;0
03.03.2016;com.ichi2.anki;EE;925;3;1;2;789;2015;0;0
03.03.2016;com.ichi2.anki;EG;1742;7;10;1;1605;5124;7;10
03.03.2016;com.ichi2.anki;ER;0;0;0;0;0;0;0;0
03.03.2016;com.ichi2.anki;ES;16036;57;37;6;13522;35689;44;30
03.03.2016;com.ichi2.anki;ET;120;0;1;1;107;238;0;1
03.03.2016;com.ichi2.anki;FI;4208;18;7;0;3466;6624;12;6
03.03.2016;com.ichi2.anki;FJ;20;0;0;0;18;54;0;0
03.03.2016;com.ichi2.anki;FM;5;0;0;0;4;5;0;0
03.03.2016;com.ichi2.anki;FO;11;0;0;0;8;22;0;0
03.03.2016;com.ichi2.anki;FR;26174;79;44;10;22396;45017;63;35
03.03.2016;com.ichi2.anki;GA;3;0;0;0;3;42;0;0
03.03.2016;com.ichi2.anki;GB;37168;76;50;16;30434;70825;56;44
03.03.2016;com.ichi2.anki;GD;90;0;0;1;72;117;0;0
03.03.2016;com.ichi2.anki;GE;213;0;0;0;184;540;0;0
03.03.2016;com.ichi2.anki;GF;11;0;0;0;11;23;0;0
03.03.2016;com.ichi2.anki;GG;6;0;0;0;4;12;0;0
03.03.2016;com.ichi2.anki;GH;174;3;0;0;151;467;2;0
03.03.2016;com.ichi2.anki;GI;10;0;0;0;8;22;0;0
03.03.2016;com.ichi2.anki;GL;7;0;0;0;6;9;0;0
03.03.2016;com.ichi2.anki;GM;15;0;0;0;11;42;0;0
03.03.2016;com.ichi2.anki;GN;14;0;0;0;12;51;0;0
03.03.2016;com.ichi2.anki;GP;117;0;0;0;99;236;0;0
03.03.2016;com.ichi2.anki;GQ;6;0;0;0;5;17;0;0
03.03.2016;com.ichi2.anki;GR;938;2;5;0;809;2221;1;5
03.03.2016;com.ichi2.anki;GT;267;1;0;0;225;648;1;0
03.03.2016;com.ichi2.anki;GU;28;0;0;0;24;66;0;0
03.03.2016;com.ichi2.anki;GW;1;0;0;0;1;5;0;0
03.03.2016;com.ichi2.anki;GY;35;0;1;1;30;77;0;1
03.03.2016;com.ichi2.anki;HK;3778;7;5;3;3123;8945;5;3
03.03.2016;com.ichi2.anki;HN;73;0;0;0;69;293;0;0
03.03.2016;com.ichi2.anki;HR;848;3;1;0;735;1936;3;0
03.03.2016;com.ichi2.anki;HT;20;0;0;0;17;61;0;0
03.03.2016;com.ichi2.anki;HU;11645;50;24;6;10085;26216;39;24
03.03.2016;com.ichi2.anki;ID;2610;13;12;2;2307;7232;11;12
03.03.2016;com.ichi2.anki;IE;3150;9;5;3;2638;6360;8;4
03.03.2016;com.ichi2.anki;IL;3756;9;7;0;3244;7950;7;6
03.03.2016;com.ichi2.anki;IM;6;0;0;0;5;18;0;0
03.03.2016;com.ichi2.anki;IN;6564;33;27;4;5971;26842;32;25
03.03.2016;com.ichi2.anki;IO;1;0;0;0;1;1;0;0
03.03.2016;com.ichi2.anki;IQ;233;1;1;0;217;996;0;1
03.03.2016;com.ichi2.anki;IR;6809;22;17;6;6128;12054;16;15
03.03.2016;com.ichi2.anki;IS;312;0;0;0;259;577;0;0
03.03.2016;com.ichi2.anki;IT;11994;47;27;3;10362;29897;37;24
03.03.2016;com.ichi2.anki;JE;9;0;0;0;7;24;0;0
03.03.2016;com.ichi2.anki;JM;275;0;0;0;240;823;0;0
03.03.2016;com.ichi2.anki;JO;500;3;3;0;448;1275;3;3
03.03.2016;com.ichi2.anki;JP;54248;72;63;20;45342;137581;50;60
03.03.2016;com.ichi2.anki;KE;207;2;1;2;178;632;2;1
03.03.2016;com.ichi2.anki;KG;307;7;1;0;295;1274;7;1
03.03.2016;com.ichi2.anki;KH;314;0;2;0;263;670;0;2
03.03.2016;com.ichi2.anki;KI;4;0;0;0;2;2;0;0
03.03.2016;com.ichi2.anki;KM;11;0;0;0;11;20;0;0
03.03.2016;com.ichi2.anki;KN;24;0;0;0;22;35;0;0
03.03.2016;com.ichi2.anki;KR;13206;25;22;3;11367;34299;20;19
03.03.2016;com.ichi2.anki;KW;267;0;2;0;225;673;0;2
03.03.2016;com.ichi2.anki;KY;12;0;0;0;12;29;0;0
03.03.2016;com.ichi2.anki;KZ;3103;69;34;2;2968;8660;69;36
03.03.2016;com.ichi2.anki;LA;79;1;0;0;65;160;1;0
03.03.2016;com.ichi2.anki;LB;255;1;0;0;237;693;1;0
03.03.2016;com.ichi2.anki;LC;11;0;0;0;10;27;0;0
03.03.2016;com.ichi2.anki;LI;22;0;0;0;17;50;0;0
03.03.2016;com.ichi2.anki;LK;242;0;0;0;216;660;0;0
03.03.2016;com.ichi2.anki;LR;8;0;0;0;7;16;0;0
03.03.2016;com.ichi2.anki;LS;7;0;0;0;6;11;0;0
03.03.2016;com.ichi2.anki;LT;1012;3;2;1;892;2302;2;2
03.03.2016;com.ichi2.anki;LU;356;0;1;0;283;577;0;1
03.03.2016;com.ichi2.anki;LV;772;6;1;0;659;1586;6;1
03.03.2016;com.ichi2.anki;LY;124;0;1;0;116;322;0;1
03.03.2016;com.ichi2.anki;MA;778;4;2;0;711;3393;4;2
03.03.2016;com.ichi2.anki;MC;2;0;0;0;1;5;0;0
03.03.2016;com.ichi2.anki;MD;301;1;0;0;276;943;1;0
03.03.2016;com.ichi2.anki;ME;92;0;0;0;82;230;0;0
03.03.2016;com.ichi2.anki;MF;6;0;0;0;5;8;0;0
03.03.2016;com.ichi2.anki;MG;53;0;0;0;47;138;0;0
03.03.2016;com.ichi2.anki;MH;3;0;0;0;3;6;0;0
03.03.2016;com.ichi2.anki;MK;139;0;0;0;122;430;0;0
03.03.2016;com.ichi2.anki;ML;18;0;0;0;12;76;0;0
03.03.2016;com.ichi2.anki;MM;264;0;0;0;222;468;0;0
03.03.2016;com.ichi2.anki;MN;171;2;1;0;159;648;2;1
03.03.2016;com.ichi2.anki;MO;123;0;0;0;110;356;0;0
03.03.2016;com.ichi2.anki;MP;6;0;0;0;4;17;0;0
03.03.2016;com.ichi2.anki;MQ;26;0;0;0;20;50;0;0
03.03.2016;com.ichi2.anki;MR;8;0;1;0;7;37;0;1
03.03.2016;com.ichi2.anki;MS;1;0;0;0;0;3;0;0
03.03.2016;com.ichi2.anki;MT;142;2;1;0;130;353;1;0
03.03.2016;com.ichi2.anki;MU;92;0;0;0;76;261;0;0
03.03.2016;com.ichi2.anki;MV;46;1;0;0;43;120;1;0
03.03.2016;com.ichi2.anki;MW;26;0;0;0;19;41;0;0
03.03.2016;com.ichi2.anki;MX;3871;19;8;1;3395;11607;15;8
03.03.2016;com.ichi2.anki;MY;2295;8;6;1;2018;7057;7;6
03.03.2016;com.ichi2.anki;MZ;49;0;0;0;43;127;0;0
03.03.2016;com.ichi2.anki;NA;33;0;0;0;28;96;0;0
03.03.2016;com.ichi2.anki;NC;41;0;0;0;36;63;0;0
03.03.2016;com.ichi2.anki;NE;10;0;0;0;8;35;0;0
03.03.2016;com.ichi2.anki;NG;424;6;0;0;381;1026;6;0
03.03.2016;com.ichi2.anki;NI;105;0;0;0;87;254;0;0
03.03.2016;com.ichi2.anki;NL;7952;21;21;0;6710;16178;14;19
03.03.2016;com.ichi2.anki;NO;4424;6;5;0;3563;6730;3;4
03.03.2016;com.ichi2.anki;NP;310;0;1;0;282;1046;0;1
03.03.2016;com.ichi2.anki;NZ;3482;15;4;1;2932;6736;14;3
03.03.2016;com.ichi2.anki;OM;285;1;1;0;262;786;1;1
03.03.2016;com.ichi2.anki;PA;227;1;2;0;201;577;1;2
03.03.2016;com.ichi2.anki;PE;837;5;2;0;720;2339;2;2
03.03.2016;com.ichi2.anki;PF;30;0;0;0;25;68;0;0
03.03.2016;com.ichi2.anki;PG;45;0;0;0;33;63;0;0
03.03.2016;com.ichi2.anki;PH;3936;12;11;2;3482;11326;9;7
03.03.2016;com.ichi2.anki;PK;1021;4;3;0;963;3831;3;3
03.03.2016;com.ichi2.anki;PL;29534;112;70;27;25506;58907;91;64
03.03.2016;com.ichi2.anki;PM;1;0;0;0;1;4;0;0
03.03.2016;com.ichi2.anki;PR;154;0;0;0;125;440;0;0
03.03.2016;com.ichi2.anki;PS;22;0;0;0;21;101;0;0
03.03.2016;com.ichi2.anki;PT;1455;6;7;1;1271;3709;4;5
03.03.2016;com.ichi2.anki;PW;5;0;0;0;4;7;0;0
03.03.2016;com.ichi2.anki;PY;132;0;0;0;117;462;0;0
03.03.2016;com.ichi2.anki;QA;309;2;0;0;260;709;1;0
03.03.2016;com.ichi2.anki;RE;155;1;0;1;130;295;1;0
03.03.2016;com.ichi2.anki;RO;1724;9;7;1;1490;4614;9;7
03.03.2016;com.ichi2.anki;RS;1099;3;5;2;992;3129;2;5
03.03.2016;com.ichi2.anki;RU;32683;118;80;14;28742;80385;99;73
03.03.2016;com.ichi2.anki;RW;53;0;0;0;41;88;0;0
03.03.2016;com.ichi2.anki;SA;2106;6;1;1;1954;5864;5;1
03.03.2016;com.ichi2.anki;SB;5;0;0;0;4;5;0;0
03.03.2016;com.ichi2.anki;SC;14;0;0;0;14;24;0;0
03.03.2016;com.ichi2.anki;SD;53;0;1;0;46;109;0;1
03.03.2016;com.ichi2.anki;SE;8401;17;13;4;6876;13551;17;13
03.03.2016;com.ichi2.anki;SG;4073;10;10;1;3395;8361;6;10
03.03.2016;com.ichi2.anki;SH;1;0;0;0;1;2;0;0
03.03.2016;com.ichi2.anki;SI;893;1;3;1;770;1859;1;2
03.03.2016;com.ichi2.anki;SJ;2;0;0;0;2;2;0;0
03.03.2016;com.ichi2.anki;SK;1796;6;5;0;1552;3507;7;5
03.03.2016;com.ichi2.anki;SL;11;0;0;0;9;22;0;0
03.03.2016;com.ichi2.anki;SM;3;0;0;0;3;5;0;0
03.03.2016;com.ichi2.anki;SN;52;0;0;0;43;226;0;0
03.03.2016;com.ichi2.anki;SO;12;0;0;0;11;46;0;0
03.03.2016;com.ichi2.anki;SR;21;0;0;0;16;64;0;0
03.03.2016;com.ichi2.anki;SS;8;0;0;0;8;13;0;0
03.03.2016;com.ichi2.anki;ST;3;0;0;0;3;4;0;0
03.03.2016;com.ichi2.anki;SV;123;1;0;0;110;398;1;0
03.03.2016;com.ichi2.anki;SX;27;0;0;0;22;31;0;0
03.03.2016;com.ichi2.anki;SY;25;0;1;0;22;65;0;1
03.03.2016;com.ichi2.anki;SZ;12;0;0;0;9;13;0;0
03.03.2016;com.ichi2.anki;TC;0;0;0;0;0;3;0;0
03.03.2016;com.ichi2.anki;TD;7;0;0;0;5;16;0;0
03.03.2016;com.ichi2.anki;TG;10;0;0;0;8;48;0;0
03.03.2016;com.ichi2.anki;TH;4135;14;10;1;3573;10748;12;11
03.03.2016;com.ichi2.anki;TJ;78;0;0;0;67;244;0;0
03.03.2016;com.ichi2.anki;TL;22;0;0;0;18;31;0;0
03.03.2016;com.ichi2.anki;TM;34;0;0;0;34;109;0;0
03.03.2016;com.ichi2.anki;TN;182;2;0;0;162;644;2;0
03.03.2016;com.ichi2.anki;TO;3;0;0;0;2;3;0;0
03.03.2016;com.ichi2.anki;TR;4164;21;20;0;3784;14594;21;20
03.03.2016;com.ichi2.anki;TT;181;2;1;0;165;505;2;1
03.03.2016;com.ichi2.anki;TW;16743;52;43;10;14741;44960;39;40
03.03.2016;com.ichi2.anki;TZ;139;2;0;0;116;295;0;0
03.03.2016;com.ichi2.anki;UA;9963;42;25;5;8953;27327;37;24
03.03.2016;com.ichi2.anki;UG;66;0;0;0;56;167;0;0
03.03.2016;com.ichi2.anki;US;183734;340;221;65;146256;348796;234;181
03.03.2016;com.ichi2.anki;UY;167;1;0;0;143;423;1;0
03.03.2016;com.ichi2.anki;UZ;324;0;0;0;304;1042;0;0
03.03.2016;com.ichi2.anki;VC;26;0;1;0;17;43;0;1
03.03.2016;com.ichi2.anki;VE;507;1;1;0;445;1527;1;1
03.03.2016;com.ichi2.anki;VG;0;0;0;0;0;4;0;0
03.03.2016;com.ichi2.anki;VI;5;0;0;0;5;9;0;0
03.03.2016;com.ichi2.anki;VN;6631;48;40;3;6164;22599;46;37
03.03.2016;com.ichi2.anki;VU;4;0;0;0;4;8;0;0
03.03.2016;com.ichi2.anki;WS;9;0;0;0;8;12;0;0
03.03.2016;com.ichi2.anki;YE;117;1;0;0;109;323;1;0
03.03.2016;com.ichi2.anki;YT;5;0;0;0;5;11;0;0
03.03.2016;com.ichi2.anki;ZA;2117;6;6;1;1796;4483;5;6
03.03.2016;com.ichi2.anki;ZM;45;0;0;0;35;104;0;0
03.03.2016;com.ichi2.anki;ZW;67;1;0;0;59;207;1;0
03.03.2016;com.ichi2.anki;;411;1;1;0;323;1005;1;2
03.03.2016;com.ichi2.anki;;0;0;0;0;0;237112;2;1
04.03.2016;com.ichi2.anki;AD;18;0;0;0;14;32;0;0
04.03.2016;com.ichi2.anki;AE;1209;6;2;0;1046;2859;5;2
04.03.2016;com.ichi2.anki;AF;111;1;0;0;93;252;1;0
04.03.2016;com.ichi2.anki;AG;38;0;0;0;29;68;0;0
04.03.2016;com.ichi2.anki;AI;2;0;0;0;1;7;0;0
04.03.2016;com.ichi2.anki;AL;86;0;1;0;75;295;0;1
04.03.2016;com.ichi2.anki;AM;109;1;0;0;103;379;1;0
04.03.2016;com.ichi2.anki;AN;53;0;0;0;45;92;0;0
04.03.2016;com.ichi2.anki;AO;57;0;0;0;49;157;0;0
04.03.2016;com.ichi2.anki;AR;1356;2;4;0;1181;4447;3;4
04.03.2016;com.ichi2.anki;AS;4;0;0;0;2;4;0;0
04.03.2016;com.ichi2.anki;AT;12524;16;10;5;10055;20629;16;8
04.03.2016;com.ichi2.anki;AU;20419;35;19;14;16610;33264;31;17
04.03.2016;com.ichi2.anki;AW;18;0;1;0;16;62;0;1
04.03.2016;com.ichi2.anki;AX;1;0;0;0;1;1;0;0
04.03.2016;com.ichi2.anki;AZ;265;1;2;0;252;1015;1;2
04.03.2016;com.ichi2.anki;BA;267;2;1;1;239;1108;2;1
04.03.2016;com.ichi2.anki;BB;31;0;0;0;30;92;0;0
04.03.2016;com.ichi2.anki;BD;324;3;0;1;292;1188;2;0
04.03.2016;com.ichi2.anki;BE;5094;11;10;6;4235;9667;7;8
04.03.2016;com.ichi2.anki;BF;21;0;0;0;17;72;0;0
04.03.2016;com.ichi2.anki;BG;1088;3;5;0;979;2503;3;4
04.03.2016;com.ichi2.anki;BH;158;0;0;0;134;381;0;0
04.03.2016;com.ichi2.anki;BI;5;0;0;0;5;14;0;0
04.03.2016;com.ichi2.anki;BJ;22;0;0;0;18;84;0;0
04.03.2016;com.ichi2.anki;BM;20;0;0;0;14;31;0;0
04.03.2016;com.ichi2.anki;BN;58;0;0;0;53;189;0;0
04.03.2016;com.ichi2.anki;BO;282;6;0;0;251;732;6;0
04.03.2016;com.ichi2.anki;BR;35709;402;201;16;32380;87165;370;186
04.03.2016;com.ichi2.anki;BS;64;1;0;0;53;135;1;0
04.03.2016;com.ichi2.anki;BT;8;0;0;0;7;27;0;0
04.03.2016;com.ichi2.anki;BW;21;0;0;0;16;65;0;0
04.03.2016;com.ichi2.anki;BY;2361;3;9;1;2132;6103;1;8
04.03.2016;com.ichi2.anki;BZ;29;0;0;0;25;64;0;0
04.03.2016;com.ichi2.anki;CA;21949;34;33;6;18381;40424;25;31
04.03.2016;com.ichi2.anki;CD;38;0;0;0;26;98;0;0
04.03.2016;com.ichi2.anki;CF;1;0;0;0;1;1;0;0
04.03.2016;com.ichi2.anki;CG;14;0;0;1;12;35;0;0
04.03.2016;com.ichi2.anki;CH;12915;13;13;3;10256;22367;10;10
04.03.2016;com.ichi2.anki;CI;64;0;0;0;53;216;0;0
04.03.2016;com.ichi2.anki;CK;1;0;0;0;0;4;0;0
04.03.2016;com.ichi2.anki;CL;1201;4;1;1;1026;3321;1;0
04.03.2016;com.ichi2.anki;CM;46;1;0;0;40;146;1;0
04.03.2016;com.ichi2.anki;CN;6482;14;17;2;5195;13440;11;17
04.03.2016;com.ichi2.anki;CO;1889;5;4;2;1676;6292;4;4
04.03.2016;com.ichi2.anki;CR;410;0;1;0;345;1122;0;1
04.03.2016;com.ichi2.anki;CU;34;1;0;0;22;43;0;0
04.03.2016;com.ichi2.anki;CV;11;0;0;0;10;25;0;0
04.03.2016;com.ichi2.anki;CW;16;0;0;0;14;23;0;0
04.03.2016;com.ichi2.anki;CY;180;0;0;0;157;450;0;0
04.03.2016;com.ichi2.anki;CZ;9837;24;15;6;8376;19277;20;13
04.03.2016;com.ichi2.anki;DE;91067;187;146;31;75583;179153;125;119
04.03.2016;com.ichi2.anki;DJ;12;0;0;0;10;29;0;0
04.03.2016;com.ichi2.anki;DK;2287;8;5;2;1880;4116;6;4
04.03.2016;com.ichi2.anki;DM;47;0;0;0;35;64;0;0
04.03.2016;com.ichi2.anki;DO;352;1;2;0;294;907;1;2
04.03.2016;com.ichi2.anki;DZ;417;7;1;1;381;1757;7;0
04.03.2016;com.ichi2.anki;EC;315;0;3;0;277;952;0;2
04.03.2016;com.ichi2.anki;EE;926;2;2;2;788;2014;1;2
04.03.2016;com.ichi2.anki;EG;1748;12;7;2;1613;5137;12;5
04.03.2016;com.ichi2.anki;ER;0;0;0;0;0;0;0;0
